highway,BUILDINGNAME,BLOCK,ROAD,POSTALCODE,XCOORD,YCOORD,LATITUDE,LONGITUDE
CENTRAL EXPRESSWAY,TOWNER RESIDENCES,152A,TOWNER ROAD,321152,30594.7119821,33607.7291592,1.3202107745160128,103.85663342041657
CENTRAL EXPRESSWAY,WHAMPOA VIEW,84,WHAMPOA DRIVE,320084,30638.6172967,33937.1824808,1.3231902298715326,103.85702796079764
CENTRAL EXPRESSWAY,WHAMPOA SPRING,82,WHAMPOA DRIVE,320082,30577.9404923,34012.7667515,1.3238737924069617,103.85648275376276
CENTRAL EXPRESSWAY,WHAMPOA GARDENS,28,JALAN BAHAGIA,320028,30836.5926717,34223.4988407,1.3257795557488943,103.8588069013064
CENTRAL EXPRESSWAY,WHAMPOA VISTA,30,JALAN BAHAGIA,320030,30758.8403962,34219.2409223,1.3257410557792058,103.85810825464074
AYER RAJAH EXPRESSWAY,TIONG BAHRU ORCHID,106,JALAN BUKIT MERAH,160106,27021.187258,29188.2424697,1.2802425871518361,103.82452357413143
AYER RAJAH EXPRESSWAY,null,125,BUKIT MERAH LANE 1,150125,24578.8279356,29755.9168093,1.2853762636352952,103.80257798566842
AYER RAJAH EXPRESSWAY,null,125,BUKIT MERAH LANE 1,150125,24625.766193,29817.5510808,1.28593366735412,103.80299973798806
AYER RAJAH EXPRESSWAY,null,126,BUKIT MERAH LANE 1,150126,24625.0999644,29728.6461127,1.2851296420646217,103.80299376114816
AYER RAJAH EXPRESSWAY,null,127,BUKIT MERAH LANE 1,150127,24669.9522128,29750.6441871,1.2853285896879687,103.80339677407278
PAN ISLAND EXPRESSWAY,null,114,LORONG 3 GEYLANG,381114,32530.9978508,32644.4489429,1.3114989852778787,103.87403181596696
PAN ISLAND EXPRESSWAY,null,114A,LORONG 3 GEYLANG,382114,32576.5807078,32747.2123798,1.3124283345659338,103.87444141538025
PAN ISLAND EXPRESSWAY,null,113,LORONG 3 GEYLANG,381113,32511.0399898,32677.4952552,1.3117978473198424,103.87385248963943
PAN ISLAND EXPRESSWAY,null,112,LORONG 3 GEYLANG,381112,32503.3794961,32711.8162127,1.3121082349926083,103.87378366133656
PAN ISLAND EXPRESSWAY,KALLANG BREEZE,20,LORONG 3 GEYLANG,381020,32560.2720457,32894.944385,1.313764372759262,103.8742948957754
PAN ISLAND EXPRESSWAY,null,111,LORONG 3 GEYLANG,381111,32499.3925367,32738.3286963,1.312348005061802,103.87374784039739
PAN ISLAND EXPRESSWAY,KALLANG BREEZE,20A,LORONG 3 GEYLANG,382020,32551.6374375,32935.6538545,1.3141325360161618,103.87421731551683
PAN ISLAND EXPRESSWAY,KALLANG BREEZE,22,LORONG 3 GEYLANG,380022,32562.5125425,32979.6316004,1.3145302535117431,103.87431504023486
PAN ISLAND EXPRESSWAY,KALLANG BREEZE,21,LORONG 3 GEYLANG,380021,32512.8459896,32950.3008951,1.3142650043641293,103.8738687571716
PAN ISLAND EXPRESSWAY,KALLANG BREEZE,20B,LORONG 3 GEYLANG,383020,32515.4332968,32991.1000184,1.3146339767596105,103.87389201136978
PAN ISLAND EXPRESSWAY,null,19,UPPER BOON KENG ROAD,380019,32479.56053,33038.9416237,1.315066644488136,103.87356968355412
PAN ISLAND EXPRESSWAY,SIMS VISTA,41,SIMS DRIVE,380041,32700.0887008,33236.728853,1.31685532892229,103.87555126980803
PAN ISLAND EXPRESSWAY,null,42A,SIMS DRIVE,381042,32760.8742883,33216.1128147,1.3166688754364058,103.8760974559904
PAN ISLAND EXPRESSWAY,null,42,SIMS DRIVE,380042,32749.4307506,33252.7483347,1.3170001958202868,103.87599463563598
PAN ISLAND EXPRESSWAY,null,40,SIMS DRIVE,380040,32789.4301938,33305.3643512,1.3174760301367594,103.87635405911726
PAN ISLAND EXPRESSWAY,null,43,SIMS DRIVE,380043,32814.8974029,33270.4843743,1.3171605840499367,103.8765828895345
PAN ISLAND EXPRESSWAY,null,43A,SIMS DRIVE,381043,32821.2121518,33232.6965824,1.3168188437134158,103.87663962486664
PAN ISLAND EXPRESSWAY,UPPER BOON KENG RIVERVIEW,38,UPPER BOON KENG ROAD,380038,32552.2434025,33367.8109246,1.3180408108562742,103.87422282406389
PAN ISLAND EXPRESSWAY,UPPER BOON KENG RIVERVIEW,39,UPPER BOON KENG ROAD,380039,32552.6537153,33443.3081142,1.3187235805296271,103.87422652207445
PAN ISLAND EXPRESSWAY,null,95,GEYLANG BAHRU,330095,32205.2253278,33917.2169621,1.3230094933325711,103.87110476391281
PAN ISLAND EXPRESSWAY,null,94,GEYLANG BAHRU,330094,32228.0614924,33877.7994209,1.3226530119559363,103.87130995354029
PAN ISLAND EXPRESSWAY,null,56,PIPIT ROAD,370056,34141.0474607,34037.6273902,1.324098114319925,103.88849917424851
PAN ISLAND EXPRESSWAY,MACPHERSON BLOSSOM,76,CIRCUIT ROAD,370076,34297.3428838,34194.516883,1.3255169348447973,103.88990360392573
PAN ISLAND EXPRESSWAY,MACPHERSON BLOSSOM,76A,CIRCUIT ROAD,371076,34240.4805719,34124.3782162,1.3248826375551725,103.88939265126552
PAN ISLAND EXPRESSWAY,MACPHERSON BLOSSOM,75,CIRCUIT ROAD,370075,34250.413041,34166.0339839,1.3252593553649523,103.88948190829261
PAN ISLAND EXPRESSWAY,KAMPUNG UBI ESTATE,328,UBI AVENUE 1,400328,35955.7133321,34420.9558765,1.3275643797036698,103.9048050093057
PAN ISLAND EXPRESSWAY,KAMPUNG UBI ESTATE,322,UBI AVENUE 1,400322,35958.9218292,34459.4922864,1.3279128882414282,103.90483384940254
PAN ISLAND EXPRESSWAY,KAMPUNG UBI ESTATE,325,UBI AVENUE 1,400325,35866.8473492,34411.0657825,1.327474960359636,103.9040064977754
PAN ISLAND EXPRESSWAY,KAMPUNG UBI ESTATE,325,UBI AVENUE 1,400325,35846.7721392,34436.4705185,1.3277047168056522,103.90382611765138
PAN ISLAND EXPRESSWAY,null,18,EUNOS CRESCENT,400018,35906.2326247,33998.2416909,1.323741518029637,103.90436028941691
PAN ISLAND EXPRESSWAY,KAMPUNG UBI ESTATE,321,UBI AVENUE 1,400321,35947.3130586,34526.1511945,1.3285157303702686,103.90472955559765
PAN ISLAND EXPRESSWAY,KAMPUNG UBI ESTATE,323,UBI AVENUE 1,400323,35910.4525264,34472.844735,1.3280336556042742,103.9043983298532
PAN ISLAND EXPRESSWAY,KAMPUNG UBI ESTATE,324,UBI AVENUE 1,400324,35888.8741479,34501.6703282,1.3282943494656836,103.90420444382347
PAN ISLAND EXPRESSWAY,KAMPUNG UBI ESTATE,320,UBI AVENUE 1,400320,35897.3319911,34558.1657014,1.328805271030129,103.90428045672266
KRANJI EXPRESSWAY,null,461,CHOA CHU KANG AVENUE 4,680461,17008.3402009,40017.6245347,1.3781776375962944,103.73455048782873
KRANJI EXPRESSWAY,null,454,CHOA CHU KANG AVENUE 4,680454,17038.5608152,40107.0508386,1.378986387206699,103.73482200861044
KRANJI EXPRESSWAY,null,450,CHOA CHU KANG AVENUE 4,680450,17178.1730403,40168.1602027,1.3795390895364494,103.73607650318665
KRANJI EXPRESSWAY,null,455,CHOA CHU KANG AVENUE 4,680455,17078.815932,40155.3543031,1.3794232408451952,103.7351837121045
KRANJI EXPRESSWAY,null,436,CHOA CHU KANG AVENUE 4,680436,17655.8687156,40724.8634273,1.3845738801473055,103.74036875056717
KRANJI EXPRESSWAY,null,434,CHOA CHU KANG AVENUE 4,680434,17736.0809004,40710.8110921,1.3844468243575083,103.74108952188023
KRANJI EXPRESSWAY,null,437,CHOA CHU KANG AVENUE 4,680437,17686.6699304,40673.5466034,1.3841098006912864,103.74064554051134
KRANJI EXPRESSWAY,MULTI STOREY CAR PARK,511A,CHOA CHU KANG STREET 51,681511,17738.0094855,41169.0042883,1.3885905546816435,103.74110669129672
KRANJI EXPRESSWAY,null,507,CHOA CHU KANG STREET 51,680507,17758.0519152,41225.867932,1.389104815480476,103.74128676790984
KRANJI EXPRESSWAY,null,511,CHOA CHU KANG STREET 51,680511,17712.3482284,41251.5858509,1.3893373826784516,103.74087607631593
KRANJI EXPRESSWAY,null,512,CHOA CHU KANG STREET 51,680512,17732.6405506,41277.9252924,1.3895755940035004,103.74105840911287
KRANJI EXPRESSWAY,SENJA GATEWAY,635A,SENJA ROAD,671635,19529.8789342,40944.6615646,1.3865622582454167,103.75720807249452
KRANJI EXPRESSWAY,SENJA GATEWAY,634,SENJA ROAD,670634,19570.3100291,40912.345861,1.3862700185883574,103.75757138583492
KRANJI EXPRESSWAY,SENJA GATEWAY,635,SENJA ROAD,670635,19562.2824755,40985.0458652,1.3869274884669696,103.75749923126375
KRANJI EXPRESSWAY,SENJA GATEWAY,635B,SENJA ROAD,672635,19585.7892576,40949.1374124,1.3866027523756956,103.75771046786835
KRANJI EXPRESSWAY,SENJA GATEWAY,634A,SENJA ROAD,671634,19575.1241519,40860.1624344,1.385798092186,103.7576146593633
KRANJI EXPRESSWAY,SENJA PARC VIEW,636A,SENJA ROAD,671636,19677.8919473,40983.7347772,1.3869156647318073,103.75853807059146
KRANJI EXPRESSWAY,SENJA GATEWAY,635C,SENJA ROAD,673635,19666.3020034,40937.9798466,1.3865018705805394,103.7584339391445
KRANJI EXPRESSWAY,SENJA PARC VIEW,636C,SENJA ROAD,673636,19742.4960529,41041.108043,1.3874345459327577,103.75911857141485
KRANJI EXPRESSWAY,SENJA VALLEY,647,SENJA CLOSE,670647,20290.2292394,41211.3787088,1.388974561857867,103.76404032693013
EAST COAST PARKWAY,MARINE CRESCENT VILLE,30,MARINE CRESCENT,440030,36663.4876956,31839.982325,1.3042227947677383,103.91116402135407
EAST COAST PARKWAY,MARINE DRIVE GARDENS,66,MARINE DRIVE,440066,36505.0605286,31805.6036464,1.3039119302809996,103.90974047149903
EAST COAST PARKWAY,MARINE DRIVE GARDENS,67,MARINE DRIVE,440067,36489.7509522,31865.9225319,1.3044574367438844,103.90960292439566
EAST COAST PARKWAY,MARINE CRESCENT VILLE,31,MARINE CRESCENT,440031,36694.7362107,31782.7907881,1.3037055663846862,103.91144478759082
EAST COAST PARKWAY,MARINE DRIVE GARDENS,65,MARINE DRIVE,440065,36504.3917878,31749.6024888,1.303405476174082,103.90973444729228
EAST COAST PARKWAY,MARINE DRIVE GARDENS,71,MARINE DRIVE,440071,36416.4129595,31873.6835758,1.3045276448412213,103.9089439510394
EAST COAST PARKWAY,MARINE DRIVE GARDENS,62,MARINE DRIVE,440062,36427.1478631,31668.3006869,1.302670233050093,103.90904035359223
EAST COAST PARKWAY,MARINE DRIVE GARDENS,61,MARINE DRIVE,440061,36395.0031736,31715.1008617,1.3030934856956669,103.9087515316227
EAST COAST PARKWAY,MARINE CRESCENT VILLE,32A,MARINE CRESCENT,441032,36738.3839144,31753.2473291,1.3034383737255004,103.91183697378523
EAST COAST PARKWAY,MARINE CRESCENT VILLE,34,MARINE CRESCENT,440034,36770.3211775,31831.8965661,1.304149640025589,103.9121239666992
PAN ISLAND EXPRESSWAY,null,62,JALAN MA'MOR,320062,30697.2261318,34482.0046138,1.3281174029041005,103.85755464024284
PAN ISLAND EXPRESSWAY,null,61,JALAN TENTERAM,320061,30699.2318398,34465.8274662,1.3279711023434673,103.8575726612067
PAN ISLAND EXPRESSWAY,WHAMPOA GARDENS,51,JALAN BAHAGIA,320051,30526.5396142,34438.18635,1.327721140715329,103.85602092441715
PAN ISLAND EXPRESSWAY,WHAMPOA GARDENS,50,JALAN BAHAGIA,320050,30549.7160515,34434.2267831,1.3276853298648685,103.85622917708825
PAN ISLAND EXPRESSWAY,null,60,JALAN BAHAGIA,320060,30649.035234,34464.8495984,1.32796226326346,103.85712161704677
PAN ISLAND EXPRESSWAY,AH HOOD GARDENS,106,JALAN DUSUN,320106,29277.4055935,34530.6814642,1.3285577117762173,103.84479677361901
PAN ISLAND EXPRESSWAY,AH HOOD GARDENS,104,JALAN DUSUN,320104,29204.5766779,34516.0403259,1.3284253054755237,103.84414236503333
PAN ISLAND EXPRESSWAY,KIM KEAT BEACON,267A,KIM KEAT AVENUE,311267,30885.3484307,34881.9568216,1.3317344114049126,103.85924506023902
PAN ISLAND EXPRESSWAY,TOA PAYOH GREEN,161,LORONG 1 TOA PAYOH,310161,29298.5790167,34745.9645869,1.3305046551657547,103.8449870376437
PAN ISLAND EXPRESSWAY,TOA PAYOH GREEN,160,LORONG 1 TOA PAYOH,310160,29302.2536407,34794.5389195,1.330943944058033,103.84502005826215
PAN ISLAND EXPRESSWAY,TOA PAYOH GREEN,158,LORONG 1 TOA PAYOH,310158,29308.1322885,34850.6031253,1.3314509686118194,103.84507288360639
PAN ISLAND EXPRESSWAY,null,157,LORONG 1 TOA PAYOH,310157,29350.4195069,34934.1199383,1.3322062632123262,103.84545286173838
PAN ISLAND EXPRESSWAY,KIM KEAT BEACON,265A,KIM KEAT AVENUE,311265,30947.9184974,34911.1782293,1.3319986734227587,103.8598072903192
PAN ISLAND EXPRESSWAY,KIM KEAT BEACON,266,KIM KEAT AVENUE,310266,30912.2417764,34918.9069168,1.332068572371399,103.85948671560722
PAN ISLAND EXPRESSWAY,KIM KEAT BEACON,266A,KIM KEAT AVENUE,311266,30863.0783076,34913.7968336,1.332022363272283,103.85904495363417
PAN ISLAND EXPRESSWAY,KIM KEAT BEACON,267,KIM KEAT AVENUE,310267,30861.2381656,34877.4390526,1.33169355658898,103.85902841551541
PAN ISLAND EXPRESSWAY,RESERVOIR RISE,708,BEDOK NORTH ROAD,470708,37570.162,35247.2322717,1.3350364574587337,103.91931196131777
PAN ISLAND EXPRESSWAY,EUNOS HEIGHTS,620,BEDOK RESERVOIR ROAD,470620,37392.1678528,35169.5875081,1.334334322264126,103.91771255928757
PAN ISLAND EXPRESSWAY,RESERVOIR RISE,707,BEDOK NORTH ROAD,470707,37567.5357379,35294.78394,1.3354664982309086,103.91928837780463
PAN ISLAND EXPRESSWAY,EUNOS HEIGHTS,621,BEDOK RESERVOIR ROAD,470621,37297.8477003,35190.9393913,1.334527450025993,103.9168650460911
PAN ISLAND EXPRESSWAY,EUNOS HEIGHTS,619,BEDOK RESERVOIR ROAD,470619,37391.7493071,35071.8178042,1.3334501288106346,103.91770876830233
PAN ISLAND EXPRESSWAY,EUNOS HEIGHTS,622,BEDOK RESERVOIR ROAD,470622,37301.5993563,35139.3342043,1.3340607503547466,103.91689874108867
PAN ISLAND EXPRESSWAY,BEDOK NORTH GREEN,540,BEDOK NORTH STREET 3,460540,37879.6366363,34815.256749,1.3311297292007318,103.92209262593109
PAN ISLAND EXPRESSWAY,BEDOK NORTH GREEN,542,BEDOK NORTH STREET 3,460542,37963.2556945,34763.9728567,1.3306659090847732,103.9228439724848
PAN ISLAND EXPRESSWAY,CHAI CHEE GARDENS,50,CHAI CHEE STREET,461050,37915.61071,34613.4127625,1.3293043141657728,103.9224158073285
PAN ISLAND EXPRESSWAY,CHAI CHEE GARDENS,54,CHAI CHEE STREET,460054,37769.74291,34632.6580545,1.329478408797235,103.92110511192145
PAN ISLAND EXPRESSWAY,BEDOK NORTH GREEN,543,BEDOK NORTH STREET 3,460543,38005.4994784,34727.5604118,1.330336594348591,103.92322354414483
PAN ISLAND EXPRESSWAY,BEDOK NORTH GREEN,541,BEDOK NORTH STREET 3,460541,37975.480691,34837.7196186,1.3313328438414345,103.92295384486329
PAN ISLAND EXPRESSWAY,null,115,POTONG PASIR AVENUE 1,350115,31281.69893,35494.0581748,1.3372699980605909,103.8628065583661
PAN ISLAND EXPRESSWAY,null,116,POTONG PASIR AVENUE 1,350116,31260.1946475,35444.9630209,1.3368260012868982,103.86261332459928
PAN ISLAND EXPRESSWAY,null,114,POTONG PASIR AVENUE 1,350114,31337.3234328,35439.3165891,1.3367749285527244,103.86330637092426
PAN ISLAND EXPRESSWAY,null,118,POTONG PASIR AVENUE 1,350118,31264.6955269,35296.2921331,1.3354814741890977,103.86265375167467
PAN ISLAND EXPRESSWAY,null,119,POTONG PASIR AVENUE 1,350119,31296.8920352,35194.5661011,1.3345614966537995,103.86294304484392
PAN ISLAND EXPRESSWAY,null,117,POTONG PASIR AVENUE 1,350117,31305.5489813,35354.541082,1.3360082525238846,103.86302084981915
PAN ISLAND EXPRESSWAY,null,120,POTONG PASIR AVENUE 1,350120,31346.4074903,35293.203467,1.3354535324679284,103.86338798039782
PAN ISLAND EXPRESSWAY,LONGVALE,761,BEDOK RESERVOIR VIEW,470761,39209.5881713,35373.9599004,1.3361819726466562,103.93404317615229
PAN ISLAND EXPRESSWAY,LONGVALE,762,BEDOK RESERVOIR VIEW,470762,39241.2400072,35378.1538928,1.3362198898181752,103.93432758735578
PAN ISLAND EXPRESSWAY,LONGVALE,763,BEDOK RESERVOIR VIEW,470763,39297.2214603,35361.813752,1.3360720947504547,103.93483060632333
PAN ISLAND EXPRESSWAY,KAKI BUKIT VILLE,508,BEDOK NORTH AVENUE 3,460508,39040.0247775,35066.3497416,1.3334001219948328,103.93251944161432
PAN ISLAND EXPRESSWAY,null,318,TAMPINES STREET 33,520318,41661.4076309,37063.5453571,1.351460939877871,103.95607491604446
PAN ISLAND EXPRESSWAY,null,295,TAMPINES STREET 22,520295,41541.7362259,36988.2961227,1.3507804685565679,103.95499956100741
PAN ISLAND EXPRESSWAY,null,317,TAMPINES STREET 33,520317,41752.9963703,37072.0741484,1.3515380290614625,103.95689790107124
PAN ISLAND EXPRESSWAY,null,297,TAMPINES STREET 22,520297,41518.6891237,37029.1459146,1.3511499091328238,103.95479248701636
PAN ISLAND EXPRESSWAY,null,138,SIMEI STREET 1,520138,41753.3133972,36594.3993883,1.347218118355562,103.95690053176507
PAN ISLAND EXPRESSWAY,null,139,SIMEI STREET 1,520139,41715.5688885,36535.2830801,1.3466835100039685,103.95656134788597
PAN ISLAND EXPRESSWAY,null,348,TAMPINES STREET 33,520348,42472.9229055,37181.3124821,1.3525255992722645,103.96336693543145
PAN ISLAND EXPRESSWAY,null,351,TAMPINES STREET 33,520351,42422.4248609,37213.3601628,1.35281545076824,103.96291319475004
PAN ISLAND EXPRESSWAY,MULTI STOREY CAR PARK,351A,TAMPINES STREET 33,521351,42411.7103276,37154.6561953,1.3522845595112922,103.96281688991357
PAN ISLAND EXPRESSWAY,null,349,TAMPINES STREET 33,520349,42433.3900131,37279.8658846,1.3534168980011902,103.96301175535265
PAN ISLAND EXPRESSWAY,null,350,TAMPINES STREET 33,520350,42424.8731473,37322.9588671,1.3538066187104523,103.96293524672627
PAN ISLAND EXPRESSWAY,null,353,TAMPINES STREET 33,520353,42435.2611193,37401.0386119,1.3545127372864858,103.96302862663842
PAN ISLAND EXPRESSWAY,null,352,TAMPINES STREET 33,520352,42370.0411814,37362.6144659,1.354165275365012,103.9624425664225
PAN ISLAND EXPRESSWAY,null,548,JURONG WEST STREET 42,640548,14955.0669407,37307.2686405,1.3536653557829894,103.71610153975173
PAN ISLAND EXPRESSWAY,null,549,JURONG WEST STREET 42,640549,14951.8561432,37224.1808156,1.3529139392446012,103.7160727248164
PAN ISLAND EXPRESSWAY,null,547,JURONG WEST STREET 42,640547,14822.9042112,37231.7158788,1.352982026898046,103.71491400821232
PAN ISLAND EXPRESSWAY,null,558,JURONG WEST STREET 42,640558,15093.3481312,37366.1826677,1.3541982123036225,103.71734405735631
PAN ISLAND EXPRESSWAY,null,546,JURONG WEST STREET 42,640546,14856.6352458,37200.5516903,1.352700204537666,103.71521711616755
PAN ISLAND EXPRESSWAY,null,556,JURONG WEST STREET 42,640556,15150.5975707,37302.476583,1.3536221030416253,103.71785850674097
PAN ISLAND EXPRESSWAY,null,557,JURONG WEST STREET 42,640557,15229.4608023,37343.4572839,1.3539927510180145,103.71856712476709
PAN ISLAND EXPRESSWAY,null,557,JURONG WEST STREET 42,640557,15256.8919495,37338.9238361,1.3539517639412768,103.71881361274411
PAN ISLAND EXPRESSWAY,null,555,JURONG WEST STREET 42,640555,15261.2900388,37307.6132415,1.353668604514995,103.71885314561437
PAN ISLAND EXPRESSWAY,SPRING HAVEN @ JURONG,560,JURONG WEST STREET 42,640560,15355.6480566,37319.4856159,1.3537760139608108,103.71970100646018
PAN ISLAND EXPRESSWAY,TOH GUAN VIEW,275,TOH GUAN ROAD,600275,18501.0016107,35913.4884354,1.3410618565034176,103.74796443374755
PAN ISLAND EXPRESSWAY,TOH GUAN VIEW,280,TOH GUAN ROAD,600280,18426.4048935,35847.4789874,1.3404648675461117,103.74729415926136
PAN ISLAND EXPRESSWAY,TOH GUAN VIEW,276,TOH GUAN ROAD,600276,18444.161243,35902.288101,1.340960546790594,103.74745369318123
PAN ISLAND EXPRESSWAY,MULTI STOREY CAR PARK,282A,TOH GUAN ROAD,601282,18405.5987421,35807.2613424,1.3401011472359696,103.7471072165363
PAN ISLAND EXPRESSWAY,TOH GUAN VIEW,279,TOH GUAN ROAD,600279,18369.3216555,35876.6718221,1.3407288586891668,103.746781223695
PAN ISLAND EXPRESSWAY,TOH GUAN VIEW,282,TOH GUAN ROAD,600282,18406.0461331,35752.4916074,1.339605829896424,103.74711125392288
PAN ISLAND EXPRESSWAY,TOH GUAN VIEW,277,TOH GUAN ROAD,600277,18363.1473198,35941.9188196,1.341318926721006,103.74672572293
PAN ISLAND EXPRESSWAY,null,136A,TAMPINES STREET 11,522136,40499.2912181,36344.8704938,1.3449620208950546,103.94563228569196
PAN ISLAND EXPRESSWAY,SKYLINE II @ BUKIT BATOK,296C,BUKIT BATOK STREET 22,653296,18522.5685782,36204.975596,1.343697966747055,103.74815813440685
PAN ISLAND EXPRESSWAY,null,299,BUKIT BATOK STREET 22,650299,18404.9258243,36265.698892,1.3442470887232278,103.7471010247589
PAN ISLAND EXPRESSWAY,WEST VIEW @ BUKIT BATOK,192,BUKIT BATOK WEST AVENUE 6,650192,18147.6682725,36414.4606442,1.3455923522991318,103.74478936315242
PAN ISLAND EXPRESSWAY,HONG KAH EAST GARDEN,303,JURONG EAST STREET 32,600303,17127.4571872,36333.0897707,1.3448561119460716,103.73562218147701
PAN ISLAND EXPRESSWAY,YUHUA VILLAGE,253,JURONG EAST STREET 24,600253,17279.6958531,36139.8376238,1.3431084653785519,103.73699020548652
PAN ISLAND EXPRESSWAY,HONG KAH EAST GARDEN,301,JURONG EAST STREET 32,600301,17113.8650465,36243.0089823,1.3440414495670396,103.7355000803894
PAN ISLAND EXPRESSWAY,NANYANG PEARL,847,JURONG WEST STREET 81,640847,12258.2707097,36390.3179621,1.3453715046639652,103.69186963097458
PAN ISLAND EXPRESSWAY,NANYANG PEARL,845,JURONG WEST STREET 81,640845,12237.6347853,36333.8183514,1.344860533003909,103.69168423457026
PAN ISLAND EXPRESSWAY,TENTERAM PEAK,116,JALAN TENTERAM,320116,31106.9655527,34435.8476942,1.3276999370452631,103.86123636948065
PAN ISLAND EXPRESSWAY,TENTERAM PEAK,117,JALAN TENTERAM,320117,31153.3012048,34506.0969603,1.3283352416971104,103.86165272793812
PAN ISLAND EXPRESSWAY,TENTERAM PEAK,117A,JALAN TENTERAM,321117,31096.0622077,34494.8555522,1.3282335842714257,103.86113840291368
PAN ISLAND EXPRESSWAY,TENTERAM PEAK,116B,JALAN TENTERAM,322116,31059.2271007,34419.1661609,1.3275490800147176,103.86080741166133
PAN ISLAND EXPRESSWAY,TENTERAM PEAK,117B,JALAN TENTERAM,322117,31058.6179272,34487.2657342,1.3281649484385718,103.86080194470208
PAN ISLAND EXPRESSWAY,TENTERAM PEAK,116A,JALAN TENTERAM,321116,31031.5131899,34364.3256897,1.3270531250324282,103.86055838157498
PAN ISLAND EXPRESSWAY,null,247,KIM KEAT LINK,310247,30442.6328588,34807.6846681,1.3310627592614992,103.8552670056852
PAN ISLAND EXPRESSWAY,null,246,KIM KEAT LINK,310246,30506.8765029,34776.510582,1.3307808266567398,103.8558442682847
PAN ISLAND EXPRESSWAY,null,248,KIM KEAT LINK,310248,30510.7812544,34841.3451782,1.3313671674100387,103.85587935998706
PAN ISLAND EXPRESSWAY,null,245,KIM KEAT LINK,310245,30591.8255363,34809.3134488,1.3310774770110816,103.85660758566108
TAMPINES EXPRESSWAY,null,497J,TAMPINES STREET 45,527497,42042.9800899,37926.407996,1.3592641665366627,103.95950398284216
TAMPINES EXPRESSWAY,null,497F,TAMPINES STREET 45,524497,41988.1277839,37981.5906165,1.3597632431457127,103.95901112543156
TAMPINES EXPRESSWAY,null,497D,TAMPINES STREET 45,523497,41995.2729652,37878.8717038,1.358834288789149,103.95907528143876
TAMPINES EXPRESSWAY,null,148,PASIR RIS STREET 13,510148,42329.4929494,38258.350708,1.3622659937430355,103.96207864399838
TAMPINES EXPRESSWAY,null,149B,PASIR RIS STREET 13,512149,42345.4154223,38233.2434457,1.3620389254964504,103.96222170574507
TAMPINES EXPRESSWAY,null,149A,PASIR RIS STREET 13,511149,42400.4883516,38272.0285071,1.3623896561797235,103.96271659061537
TAMPINES EXPRESSWAY,null,145,PASIR RIS STREET 11,510145,42190.7344933,38363.7721884,1.3632194523545298,103.96083185880539
TAMPINES EXPRESSWAY,TAMPINES GREENVINES,639,TAMPINES STREET 62,520639,40420.9785309,38620.3082422,1.3655402629516356,103.9449295415161
TAMPINES EXPRESSWAY,TAMPINES GREENVINES,640A,TAMPINES STREET 62,521640,40427.7591344,38643.6909861,1.3657517248929247,103.94499047954349
TAMPINES EXPRESSWAY,TAMPINES GREENVINES,639A,TAMPINES STREET 62,521639,40426.9361781,38543.3862478,1.3648446067065219,103.94498304288103
TAMPINES EXPRESSWAY,TAMPINES GREENVINES,640B,TAMPINES STREET 62,522640,40381.5155878,38622.0863652,1.3655563601701088,103.9445749412491
TAMPINES EXPRESSWAY,TAMPINES GREENVINES,639B,TAMPINES STREET 62,522639,40377.347081,38563.0640996,1.3650225866143564,103.9445374598938
TAMPINES EXPRESSWAY,TAMPINES GREENVINES,638,TAMPINES STREET 62,520638,40417.6135483,38510.1997948,1.3645444847490769,103.94489925899641
TAMPINES EXPRESSWAY,TAMPINES GREENVINES,640,TAMPINES STREET 62,520640,40361.0083024,38683.2849593,1.3661098259452207,103.94439069494227
TAMPINES EXPRESSWAY,COSTA RIS,526D,PASIR RIS STREET 51,514526,40681.8732955,38966.2041314,1.3686683050229032,103.94727400327962
TAMPINES EXPRESSWAY,COSTA RIS,525A,PASIR RIS STREET 51,511525,40684.5751368,39024.9844953,1.3691998914264933,103.94729830626346
TAMPINES EXPRESSWAY,COSTA RIS,527B,PASIR RIS STREET 51,512527,40730.4005312,39002.278937,1.3689945311440248,103.94771006901422
TAMPINES EXPRESSWAY,COSTA RIS,525B,PASIR RIS STREET 51,512525,40702.1171284,39068.1750314,1.3695904828865773,103.94745595151916
TAMPINES EXPRESSWAY,null,757B,PASIR RIS STREET 71,512757,39173.2253356,39873.1049917,1.3768705891658515,103.93371811231478
TAMPINES EXPRESSWAY,null,757A,PASIR RIS STREET 71,511757,39101.6430675,39914.0508542,1.3772409155022642,103.93307490976643
TAMPINES EXPRESSWAY,null,764,PASIR RIS STREET 71,510764,39266.838428,39810.7951993,1.3763070467826468,103.93455926920538
TAMPINES EXPRESSWAY,null,757,PASIR RIS STREET 71,510757,39157.8302521,39907.0044978,1.3771771695589705,103.93357978927348
TAMPINES EXPRESSWAY,null,756,PASIR RIS STREET 71,510756,39130.3183196,39977.6332336,1.3778159200511508,103.93333260145467
TAMPINES EXPRESSWAY,RIVERVALE GATEWAY,188D,RIVERVALE DRIVE,544188,35866.8580337,41872.448847,1.394952997222222,103.90400855836843
TAMPINES EXPRESSWAY,RIVERVALE GATEWAY,190A,RIVERVALE DRIVE,541190,35729.514394,41886.8043766,1.3950828603542889,103.9027744208908
TAMPINES EXPRESSWAY,COMPASSVALE GREEN,298B,COMPASSVALE STREET,542298,35667.148727,41935.3244388,1.3955216746305306,103.902214028744
